Atlas,Avro,Chukwa,Crunch,Curator,Datafu,Eagle,Eventmesh,Falcon,Flume,Giraph,Gora,Hama,Inlong,Knox,Kylin,Mahout,Metron,Mina,Oltu,Openjpa,Opennlp,Pig,Ratis,Sedona,Sentry,Struts,Submarine,Tiles,Zookeeper
100,100,,,100,,,92.20883534,,,,,,100,100,95.43390515,100,,100,,100,,100,,,,100,,,100
100,100,,,94.11482104,,,92.20883534,,,,,,99.88027725,100,100,95.09189189,,100,,100,,100,,,,100,,,99.95200384
100,100,,,100,,,100,,,,,,99.33366859,100,86.59459459,100,,99.64054637,,99.97955219,,100,,,,98.94485367,,,100
99.98561979,100,,,100,,,100,,,,,,100,100,100,99.98104984,,100,,100,,99.97280392,,,,100,,,100
100,100,,,100,,,100,,,,,,99.9371504,100,86.59459459,100,,100,,100,,100,,,,100,,,100
98.68537666,100,,,100,,,100,,,,,,99.962219,100,100,99.84872837,,100,,99.97445461,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.7671638,100,100,100,,100,,100,,100,,,,99.82276487,,,100
100,99.7839395,,,87.03254007,,,100,,,,,,99.66785737,100,100,99.85850391,,100,,99.95407226,,100,,,,99.80334317,,,100
100,100,,,100,,,100,,,,,,99.98126288,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,98.34239834,,,100,,,,,,99.98126288,100,100,92.68292683,,100,,100,,100,,,,100,,,100
100,99.89196975,,,98.34239834,,,100,,,,,,100,100,86.59459459,100,,100,,100,,100,,,,100,,,99.82035928
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,99.98470636,,100,,,,100,,,100
100,100,,,98.34239834,,,100,,,,,,99.74430932,100,100,92.0404632,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.54425079,100,86.59459459,94.26268944,,100,,98.05875103,,100,,,,100,,,98.98718731
96.86261559,100,,,93.05331179,,,100,,,,,,94.79951561,100,100,92.9746444,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
99.96380746,100,,,100,,,100,,,,,,100,100,86.59459459,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,95.70351759,,,100,,,,,,99.64453184,100,100,100,,100,,100,,100,,,,99.98036135,,,100
100,100,,,94.9187935,,,100,,,,,,98.23995081,99.94513032,100,100,,100,,100,,100,,,,100,,,100
100,100,,,98.4375,,,100,,,,,,98.3703033,96.51602071,86.58766496,100,,100,,100,,100,,,,100,,,100
100,100,,,99.95561474,,,100,,,,,,100,99.17555082,100,100,,100,,100,,100,,,,100,,,100
100,100,,,99.39718687,,,100,,,,,,98.4599812,99.90108803,100,99.89946862,,100,,100,,100,,,,100,,,100
100,100,,,99.50837989,,,100,,,,,,100,100,99.57163256,100,,100,,100,,100,,,,100,,,99.9750996
100,99.49622166,,,99.86645894,,,100,,,,,,100,100,99.88063977,100,,100,,99.96379248,,99.97280392,,,,99.98036135,,,100
100,100,,,100,,,100,,,,,,100,100,99.88063977,99.7848537,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.23729418,100,86.49526387,100,,100,,100,,100,,,,99.86269125,,,100
100,100,,,100,,,100,,,,,,98.91883994,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,99.96381868,,100,,,,100,,,100
100,99.11158493,,,99.37388193,,,100,,,,,,100,100,100,96.23409669,,100,,100,,100,,,,99.88260614,,,100
100,100,,,99.37388193,,,100,,,,,,99.30679785,100,100,100,,100,,100,,100,,,,99.72688256,,,100
100,100,,,98.86388951,,,100,,,,,,100,100,100,94.02072151,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
99.9276411,100,,,100,,,100,,,,,,99.91836735,100,100,99.72463169,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.91847625,100,100,97.75249333,,100,,100,,100,,,,100,,,94.78949562
100,100,,,100,,,100,,,,,,99.88902863,100,100,100,,100,,99.31594918,,99.82348948,,,,100,,,100
71.53439153,99.82474588,,,100,,,100,,,,,,99.50937317,100,100,96.65121842,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.27440633,100,100,100,,100,,98.71235828,,99.95932755,,,,100,,,100
100,100,,,100,,,100,,,,,,98.13983787,100,86.49526387,96.20684316,,100,,100,,100,,,,100,,,100
100,100,,,99.41860465,,,100,,,,,,100,100,99.80879541,99.66417341,,100,,99.96403063,,100,,,,100,,,100
100,100,,,99.41860465,,,98.71962373,,,,,,100,100,99.80879541,99.90859232,,100,,100,,100,,,,100,,,100
100,100,,,100,,,98.71962373,,,,,,100,100,99.80879541,100,,100,,99.95379165,,86.68527734,,,,100,,,100
100,100,,,99.41860465,,,98.71962373,,,,,,100,100,99.71250599,99.95429616,,100,,100,,100,,,,100,,,100
99.36012286,100,,,100,,,98.71962373,,,,,,99.90080771,100,100,100,,100,,99.9794756,,100,,,,100,,,100
100,99.9650105,,,100,,,100,,,,,,99.96456665,100,99.71250599,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,99.73213027,100,99.92385014,,100,,100,,100,,,,99.82500486,,,95.51729045
100,100,,,100,,,100,,,,,,100,99.76120242,99.71250599,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,99.71250599,92.52292865,,98.99856938,,100,,100,,,,100,,,100
100,93.0740038,,,100,,,100,,,,,,100,100,99.71250599,100,,99.71671388,,100,,100,,,,100,,,100
99.71715094,100,,,99.41860465,,,100,,,,,,100,100,100,100,,100,,99.98974043,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,99.8563808,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
99.63814939,100,,,100,,,100,,,,,,100,100,100,100,,98.52724595,,100,,100,,,,100,,,100
100,99.6835443,,,92.06382532,,,100,,,,,,99.90789287,100,100,100,,100,,99.97948297,,99.98901099,,,,100,,,100
100,100,,,97.35887097,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,88.44653884,,,100,,,,,,100,100,100,100,,100,,99.39878712,,100,,,,100,,,100
100,100,,,99.7705803,,,100,,,,,,100,98.16501473,99.90412272,100,,100,,99.43030366,,99.95605844,,,,100,,,100
100,100,,,100,,,100,,,,,,99.96456163,100,99.31305201,100,,98.73039582,,100,,100,,,,100,,,100
100,100,,,99.97295836,,,100,,,,,,100,100,99.18998527,100,,100,,95.09660659,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,99.21530162,99.64962574,,100,,100,,100,,,,100,,,100
100,100,,,100,,,83.28030084,,,,,,99.96456414,100,94.92868463,100,,100,,100,,100,,,,100,,,99.97402597
100,99.94266055,,,100,,,82.75366485,,,,,,100,100,99.94438265,100,,100,,100,,100,,,,100,,,100
100,100,,,99.94594595,,,100,,,,,,100,100,95.75551783,100,,98.64285714,,99.94844475,,100,,,,100,,,100
100,100,,,100,,,99.42738157,,,,,,100,100,100,100,,100,,99.95417836,,100,,,,99.94174757,,,100
100,100,,,88.53697749,,,99.42738157,,,,,,96.63530642,100,100,99.82408444,,100,,100,,100,,,,99.94174757,,,100
100,100,,,100,,,99.42738157,,,,,,98.63277609,100,99.97847611,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,88.53697749,,,99.42738157,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,100,,,99.42738157,,,,,,96.87117399,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,88.53697749,,,99.42738157,,,,,,99.9781357,100,100,100,,94.19404125,,99.90264017,,100,,,,100,,,100
100,100,,,100,,,98.53709509,,,,,,95.70408912,100,86.65308202,100,,89.68456948,,94.8978539,,100,,,,100,,,100
100,100,,,94.14583333,,,98.53709509,,,,,,99.9692478,100,100,100,,100,,99.99061033,,100,,,,100,,,100
100,100,,,100,,,99.42738157,,,,,,100,100,100,96.77313138,,100,,100,,100,,,,100,,,96.7104314
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,99.94272623,,,100,,,100,,,,,,99.9631019,100,100,100,,86.66666667,,99.96715003,,100,,,,100,,,100
99.84435798,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,97.64991896
100,100,,,100,,,100,,,,,,100,100,86.65308202,100,,100,,100,,100,,,,100,,,100
100,100,,,90.03107817,,,100,,,,,,100,100,100,100,,86.66666667,,100,,99.94511526,,,,100,,,100
100,100,,,90.03107817,,,100,,,,,,100,100,100,100,,97.74624374,,98.13267109,,100,,,,100,,,99.75759535
100,100,,,100,,,99.42738157,,,,,,100,100,100,100,,97.78830964,,100,,100,,,,99.96119519,,,100
91.7270195,100,,,90.03107817,,,100,,,,,,99.95697867,100,100,100,,100,,99.96595827,,100,,,,100,,,100
100,100,,,90.03107817,,,100,,,,,,99.96312231,100,100,100,,100,,100,,99.530106,,,,99.96122528,,,100
100,100,,,90.03107817,,,100,,,,,,100,100,92.98245614,100,,100,,100,,100,,,,99.78636628,,,100
100,100,,,90.03107817,,,98.53709509,,,,,,100,100,99.31782946,100,,95.86645469,,100,,100,,,,99.86394558,,,100
100,100,,,100,,,98.53709509,,,,,,100,100,100,100,,96.76616915,,100,,100,,,,100,,,99.96770026
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,90.03107817,,,100,,,,,,100,100,100,100,,100,,99.87331904,,100,,,,100,,,100
100,100,,,100,,,98.53709509,,,,,,100,100,100,100,,100,,100,,99.92387167,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,84.99067744,100,,95.33762058,,100,,99.94569349,,,,100,,,99.96772111
100,98.27039493,,,100,,,100,,,,,,100,100,100,100,,95.33762058,,100,,99.97829861,,,,100,,,100
100,100,,,100,,,97.95060431,,,,,,100,100,100,100,,100,,99.83914209,,99.92413569,,,,100,,,99.96774194
94.39704209,100,,,100,,,83.28030084,,,,,,97.61595948,100,100,100,,91.73492182,,100,,100,,,,100,,,100
99.62546816,100,,,100,,,82.16671507,,,,,,100,100,84.99067744,100,,93.70026525,,100,,100,,,,100,,,100
93.601359,100,,,100,,,82.16671507,,,,,,99.83860956,100,84.99067744,100,,100,,100,,100,,,,100,,,100
93.63274588,100,,,100,,,82.16671507,,,,,,100,100,100,100,,100,,99.99026669,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,100,,,100
92.75479859,100,,,100,,,100,,,,,,99.97515837,100,100,100,,100,,100,,99.97833153,,,,100,,,100
91.2404468,100,,,100,,,100,,,,,,100,100,85.35228677,100,,100,,99.97567502,,100,,,,100,,,100
100,100,,,99.94745139,,,100,,,,,,99.40298507,100,85.35228677,100,,100,,100,,100,,,,99.76753196,,,100
89.01238488,100,,,100,,,100,,,,,,99.97609228,100,100,90.84217093,,100,,99.99027332,,99.95665836,,,,100,,,99.88698741
100,100,,,100,,,100,,,,,,99.9344145,93.95981377,100,100,,100,,99.95625334,,100,,,,99.94198414,,,100
100,100,,,100,,,100,,,,,,99.85151749,100,100,100,,100,,100,,100,,,,100,,,100
94.17502032,100,,,100,,,100,,,,,,100,99.71817755,100,100,,100,,100,,94.02356902,,,,100,,,100
100,100,,,100,,,100,,,,,,99.98814182,100,100,100,,100,,100,,100,,,,100,,,100
100,100,,,89.32680539,,,100,,,,,,100,100,100,100,,100,,100,,100,,,,98.31055429,,,100
98.09616793,100,,,100,,,100,,,,,,100,100,100,100,,100,,99.99028372,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,85.35228677,96.43942683,,,,100,,99.92598684,,,,100,,,100
99.89919355,100,,,100,,,100,,,,,,98.576833,99.97648719,99.48091603,100,,,,99.92229615,,99.98356345,,,,100,,,100
100,100,,,100,,,100,,,,,,99.89668166,100,85.36209553,100,,,,99.89795918,,100,,,,100,,,95.0633383
99.59697733,100,,,100,,,100,,,,,,100,100,100,99.93972999,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.37091701,99.67120714,85.36209553,99.81892805,,,,99.95625334,,100,,,,100,,,100
100,94.0248566,,,100,,,100,,,,,,95.10550996,100,100,100,,,,100,,100,,,,100,,,100
99.03943377,99.71688574,,,100,,,100,,,,,,99.74954463,100,85.36209553,100,,,,96.2496767,,100,,,,100,,,100
99.87338567,100,,,100,,,100,,,,,,100,100,100,100,,,,99.99612613,,100,,,,100,,,100
99.8989899,100,,,100,,,100,,,,,,100,100,85.23219814,100,,,,99.95740561,,100,,,,100,,,100
94.91803279,98.0021254,,,100,,,100,,,,,,100,90.73151017,100,100,,,,99.98065614,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,85.23219814,100,,,,99.81023933,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.66625184,96.32021628,100,100,,,,100,,100,,,,100,,,100
99.7332543,100,,,89.50723216,,,100,,,,,,100,93.8547486,85.23219814,95.82893347,,,,100,,100,,,,100,,,99.86827662
99.61606615,100,,,100,,,100,,,,,,100,100,100,100,,,,99.98836578,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,99.95641435,,,,100,,99.99178172,,,,99.90690747,,,99.95615958
100,100,,,100,,,100,,,,,,100,93.66262815,100,100,,,,100,,94.02483428,,,,100,,,100
96.90777091,100,,,100,,,100,,,,,,100,99.92021701,85.23219814,100,,,,100,,88.38717425,,,,100,,,100
100,100,,,100,,,100,,,,,,99.28958998,93.50369872,85.23219814,100,,,,100,,100,,,,100,,,100
100,100,,,89.50723216,,,100,,,,,,100,100,99.90786241,99.88358556,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,98.75740994,100,100,,,,100,,100,,,,99.94430004,,,96.53243848
100,100,,,100,,,98.53709509,,,,,,100,100,85.17945545,99.94166545,,,,100,,100,,,,100,,,100
100,100,,,100,,,98.53709509,,,,,,100,100,100,100,,,,100,,100,,,,99.96294924,,,100
100,100,,,89.43627451,,,100,,,,,,100,93.49549792,85.06616257,99.71077368,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,93.37969402,100,98.81878421,,,,99.93407531,,100,,,,95.74392623,,,100
100,100,,,100,,,100,,,,,,99.8889814,99.94080739,100,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,93.38942308,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,96.13011778,100,100,,,,99.79812097,,100,,,,100,,,100
100,100,,,100,,,99.76322021,,,,,,100,100,93.2001193,100,,,,100,,98.40404827,,,,100,,,100
100,100,,,100,,,100,,,,,,100,99.94667804,100,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,98.43014129,,,,,,100,100,99.74929489,99.12444381,,,,100,,99.93757023,,,,100,,,96.75994109
100,100,,,100,,,99.76580796,,,,,,100,100,99.59311424,100,,,,100,,100,,,,100,,,100
100,99.91009216,,,100,,,100,,,,,,100,100,100,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.99445123,99.80814325,100,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,99.94676887,93.72584002,99.90046922,,,,100,,100,,,,100,,,100
99.60639606,100,,,100,,,100,,,,,,100,100,93.72469636,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,80.85228909,,,,,,100,100,93.58381503,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,99.80169972,99.94320602,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,99.92547642,100,100,,,,100,,100,,,,100,,,95.3588775
99.92647059,100,,,100,,,80.85228909,,,,,,100,100,100,100,,,,100,,100,,,,100,,,100
100,100,,,99.89479221,,,100,,,,,,100,99.94676887,84.05581948,100,,,,100,,100,,,,99.89797653,,,100
100,100,,,99.94742376,,,100,,,,,,100,99.98935944,84.05581948,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,99.22369178,100,,,,100,,100,,,,100,,,100
100,100,,,99.94736842,,,100,,,,,,99.76705491,100,84.31845597,99.92904782,,,,100,,100,,,,100,,,100
100,100,,,99.94736842,,,100,,,,,,100,100,100,99.94324631,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.93339254,100,100,99.97163925,,,,99.96891635,,100,,,,100,,,100
100,100,,,100,,,80.85228909,,,,,,97.07175101,100,100,97.9847858,,,,100,,97.73869347,,,,100,,,99.98329993
100,100,,,99.94742376,,,80.85228909,,,,,,97.66889569,100,100,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.95712361,100,100,100,,,,100,,100,,,,100,,,100
99.82914328,100,,,100,,,100,,,,,,100,100,100,98.23610936,,,,100,,100,,,,100,,,98.77094972
100,100,,,100,,,80.85228909,,,,,,100,99.93616342,100,100,,,,99.98445998,,100,,,,100,,,100
100,100,,,99.94742376,,,80.85228909,,,,,,100,96.94514398,84.69961527,100,,,,100,,100,,,,100,,,100
100,100,,,99.94742376,,,100,,,,,,96.6859247,100,99.63318284,100,,,,100,,99.51117318,,,,100,,,100
100,100,,,99.94742376,,,100,,,,,,99.62730483,100,100,100,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,,,99.98057574,,97.6369637,,,,100,,,100
99.82972513,100,,,99.94742376,,,100,,,,,,99.97405462,99.94362386,100,99.87422966,,,,99.94566272,,100,,,,99.88117467,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,,,99.8412637,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,95.21806652,100,84.72263423,99.93720959,,,,100,,100,,,,100,,,100
100,100,,,100,,,100,,,,,,99.91606947,100,84.72263423,100,,,,100,,100,,,,96.16197183,,,100
100,100,,,89.15458937,,,100,,,,,,99.83861597,100,84.72263423,100,,,,100,,100,,,,96.26365879,,,100
99.8306315,100,,,100,,,100,,,,,,100,100,100,100,,,,97.93739384,,99.91200503,,,,96.26365879,,,100
100,100,,,100,,,100,,,,,,100,100,100,100,,,,100,,100,,,,93.96596184,,,99.69339261
100,100,,,100,,,100,,,,,,100,100,100,99.96235885,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,100,99.93728835,,,,100,,99.97487437,,,,100,,,
100,100,,,100,,,100,,,,,,99.674987,100,84.72263423,100,,,,99.97032012,,100,,,,100,,,
99.87948903,100,,,100,,,100,,,,,,99.54876555,100,100,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,99.88579405,100,100,100,,,,100,,100,,,,100,,,
100,100,,,89.15458937,,,80.85228909,,,,,,99.92396883,100,100,100,,,,100,,100,,,,100,,,
96.41234155,100,,,89.15458937,,,80.85228909,,,,,,100,100,100,100,,,,100,,97.76307081,,,,100,,,
100,100,,,89.15458937,,,100,,,,,,99.89870853,100,100,100,,,,100,,99.91608392,,,,100,,,
100,100,,,100,,,80.85228909,,,,,,99.94305599,100,98.18790075,100,,,,100,,100,,,,100,,,
100,100,,,89.15458937,,,100,,,,,,99.51310861,100,100,99.97492477,,,,100,,100,,,,100,,,
100,100,,,89.15458937,,,100,,,,,,100,94.43722381,100,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,84.65809468,100,,,,100,,100,,,,100,,,
100,100,,,89.15458937,,,100,,,,,,99.53482602,100,82.2243346,100,,,,100,,100,,,,99.93518068,,,
100,99.95505618,,,100,,,100,,,,,,100,100,100,99.93727261,,,,100,,100,,,,100,,,
100,100,,,88.0733945,,,80.85228909,,,,,,100,100,100,100,,,,100,,100,,,,100,,,
100,100,,,88.0733945,,,100,,,,,,100,100,100,100,,,,100,,100,,,,100,,,
100,100,,,100,,,80.85228909,,,,,,100,100,82.2243346,100,,,,98.40382399,,100,,,,100,,,
100,100,,,88.0733945,,,80.85228909,,,,,,99.73703982,100,100,100,,,,99.9699274,,99.94407159,,,,100,,,
99.8330949,100,,,100,,,100,,,,,,100,100,100,100,,,,99.98282303,,100,,,,99.67653243,,,
100,100,,,100,,,100,,,,,,99.98115815,99.95395242,100,99.9120603,,,,99.95706496,,100,,,,99.96771069,,,
100,100,,,100,,,100,,,,,,99.73682562,99.95393828,100,100,,,,99.91825144,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,100,100,,,,100,,100,,,,99.98385013,,,
100,100,,,100,,,100,,,,,,100,100,82.2243346,100,,,,100,,100,,,,99.90306947,,,
100,100,,,100,,,100,,,,,,100,100,82.2243346,100,,,,100,,91.39905682,,,,100,,,
100,100,,,100,,,100,,,,,,99.8625773,100,82.2243346,100,,,,100,,100,,,,100,,,
100,100,,,99.55257271,,,100,,,,,,100,100,99.87134127,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,100,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,99.89349706,100,100,100,,,,100,,92.36328336,,,,99.91918539,,,
99.42238267,100,,,100,,,100,,,,,,100,100,100,100,,,,100,,95.23175602,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,100,100,,,,99.96982629,,96.6678157,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,100,100,,,,99.97845849,,89.32427514,,,,100,,,
100,100,,,99.55257271,,,100,,,,,,99.9685673,100,100,99.23076923,,,,99.98277347,,100,,,,100,,,
100,100,,,100,,,100,,,,,,99.64283476,100,100,98.00870368,,,,99.94832931,,100,,,,80.01830783,,,
100,100,,,100,,,100,,,,,,97.6148822,100,99.83958935,100,,,,100,,99.97409997,,,,100,,,
100,100,,,100,,,100,,,,,,99.92350145,100,100,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,96.52968037,97.39231967,,,,100,,93.9025788,,,,100,,,
100,100,,,100,,,80.85228909,,,,,,100,95.41123002,100,99.9620157,,,,99.73677397,,99.89726731,,,,100,,,
99.83095871,100,,,100,,,80.85228909,,,,,,98.11095984,100,96.37195122,99.88624874,,,,99.99135322,,99.92816829,,,,100,,,
100,100,,,98.24858757,,,100,,,,,,100,100,96.37195122,100,,,,100,,100,,,,100,,,
100,100,,,100,,,80.85228909,,,,,,95.34142454,100,96.52968037,100,,,,100,,92.16375595,,,,100,,,
100,100,,,98.24858757,,,100,,,,,,100,100,100,100,,,,100,,99.63066735,,,,100,,,
100,100,,,100,,,80.85228909,,,,,,100,100,96.52968037,99.92438563,,,,99.07370997,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,100,100,,,,100,,99.91049738,,,,100,,,
100,100,,,100,,,100,,,,,,100,94.68761691,100,99.88684938,,,,99.99558265,,99.97444416,,,,100,,,
100,93.83167799,,,89.31841302,,,80.85228909,,,,,,100,100,100,100,,,,99.96464245,,100,,,,100,,,
100,100,,,100,,,80.85228909,,,,,,100,100,100,100,,,,99.92915025,,99.92337165,,,,100,,,
97.39108409,91.95652174,,,100,,,100,,,,,,100,100,100,99.97488699,,,,100,,99.42762656,,,,100,,,
100,99.84553599,,,100,,,100,,,,,,100,100,92.38683128,100,,,,99.94238355,,100,,,,100,,,
100,90.56657224,,,100,,,100,,,,,,95.34184823,100,100,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,100,100,,,,100,,95.19564141,,,,99.86842105,,,
100,90.56657224,,,100,,,100,,,,,,100,100,100,100,,,,100,,99.98789346,,,,99.89061475,,,
99.94666667,90.56657224,,,100,,,100,,,,,,100,100,99.7323022,100,,,,100,,99.98789346,,,,99.9563128,,,
100,100,,,100,,,80.85228909,,,,,,100,98.8301512,91.96832579,100,,,,99.96901284,,99.87861131,,,,97.26886053,,,
100,90.56657224,,,100,,,80.85228909,,,,,,97.75831681,100,100,100,,,,100,,100,,,,99.93114528,,,
100,90.56657224,,,100,,,100,,,,,,100,100,99.89197948,99.83662184,,,,99.93372802,,100,,,,99.88545246,,,
99.54276493,100,,,100,,,100,,,,,,100,99.96743732,82.59988419,100,,,,99.98234697,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,82.59988419,100,,,,99.96030171,,100,,,,96.32024978,,,
97.87175235,100,,,87.99892848,,,100,,,,,,100,100,82.59988419,100,,,,100,,100,,,,100,,,
100,100,,,87.99892848,,,100,,,,,,100,100,82.52314815,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,91.74719248,100,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,99.98275267,96.67638484,97.96468857,100,,,,100,,100,,,,100,,,
100,100,,,87.99892848,,,100,,,,,,96.86697483,99.61069949,99.92862241,100,,,,99.9603629,,100,,,,100,,,
100,100,,,100,,,100,,,,,,99.95467936,100,100,100,,,,100,,99.95133228,,,,100,,,
97.22712377,100,,,100,,,100,,,,,,100,99.98748122,83.01835853,100,,,,99.97800167,,100,,,,100,,,
100,100,,,88.01818668,,,100,,,,,,100,100,83.07237814,100,,,,100,,100,,,,100,,,
100,100,,,99.85974755,,,100,,,,,,99.97734353,100,92.70888771,99.94968553,,,,100,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,94.77140692,92.70888771,99.89940903,,,,99.97800941,,100,,,,100,,,
100,100,,,100,,,100,,,,,,100,100,99.77584758,100,,,,100,,99.9635214,,,,100,,,
